,artists,name,track_id,source,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1515,Drew Holcomb & The Neighbors,What Would I Do Without You,11TK5KLtLZUdKr1C549bAw,Saved,0.883,0.602,172213,0.336,11TK5KLtLZUdKr1C549bAw,0.0017,8,0.143,-11.106,1,0.0369,90.894,4,0.335
1516,Saint Raymond,As We Are Now,1W8oFhLYuSYp2uphS8wc9i,Saved,0.856,0.381,157547,0.386,1W8oFhLYuSYp2uphS8wc9i,0.0,8,0.152,-8.301,1,0.0561,81.049,4,0.326
1517,Modest Mouse,Coyotes,0Cxg39M3SbTeHKtCTWCMTg,Saved,0.0769,0.557,210933,0.505,0Cxg39M3SbTeHKtCTWCMTg,0.0243,4,0.0909,-6.805,0,0.0273,108.166,3,0.463
1518,B?RNS,"10,000 Emerald Pools",633EgghZMMgT977JliKFuO,Saved,0.005,0.577,175627,0.587,633EgghZMMgT977JliKFuO,0.000348,6,0.0948,-5.361,1,0.0403,139.922,4,0.551
1519,Shovels & Rope,Birmingham,53kQ3URNSil7M4U5uTF1sV,Saved,0.0124,0.609,241560,0.619,53kQ3URNSil7M4U5uTF1sV,0.0,7,0.11,-7.135,1,0.0363,82.485,4,0.417
1520,Bon Iver,Flume,7unpOltjkpbqQwGCR7xaGf,Saved,0.916,0.43,219000,0.145,7unpOltjkpbqQwGCR7xaGf,0.0299,11,0.108,-17.033,1,0.0332,133.093,4,0.0744
1521,Crystal Fighters,At Home,3dXNrqnhNUPdrkvnj8TjvX,Saved,0.106,0.649,306440,0.894,3dXNrqnhNUPdrkvnj8TjvX,0.133,11,0.123,-4.788,1,0.0307,105.016,4,0.352
1522,M83,Wait,3rTnGUeDrnZV22DvRuUuXr,Saved,0.221,0.437,343253,0.229,3rTnGUeDrnZV22DvRuUuXr,0.0599,2,0.0935,-10.514,1,0.0308,147.911,4,0.0754
1523,Wild Child,All the Years,511JLiR4EXSjnU8yPdb2yx,Saved,0.965,0.594,148866,0.224,511JLiR4EXSjnU8yPdb2yx,1.5e-06,9,0.15,-10.728,1,0.0848,171.894,4,0.594
1524,MisterWives,Not Your Way,3uc0lXsafsoQIhhHzyt58m,Saved,0.0899,0.661,186933,0.685,3uc0lXsafsoQIhhHzyt58m,0.0,7,0.0703,-4.876,1,0.0492,149.922,4,0.749
1525,LION BABE,Impossible,4fsh0YNQNrmx3xE2P3rNpq,Saved,0.011,0.885,158394,0.719,4fsh0YNQNrmx3xE2P3rNpq,0.00525,0,0.0413,-7.002,1,0.268,145.515,4,0.85
1526,"Disclosure, Sam Smith",Omen - Radio Edit,78EQ5LZGgviMU9k0zrqv1r,Saved,0.115,0.671,196817,0.786,78EQ5LZGgviMU9k0zrqv1r,0.0,8,0.363,-4.857,1,0.14,106.057,4,0.621
1527,Mo Lowda & the Humble,Curse the Weather,0zrGugNNUZ8AyEOaKUFjQA,Saved,0.444,0.598,298040,0.677,0zrGugNNUZ8AyEOaKUFjQA,1.88e-05,8,0.1,-8.141,0,0.0617,120.946,4,0.315
1528,Bad Suns,Cardiac Arrest,1zxXEG06gL5D4AHO2DhLxe,Saved,0.0521,0.616,182518,0.88,1zxXEG06gL5D4AHO2DhLxe,0.000717,1,0.0539,-3.59,1,0.042,94.011,4,0.751
1529,Mumford & Sons,Feel The Tide,1QqF3P41w6s9K3zl2VizAz,Saved,0.0223,0.358,221093,0.655,1QqF3P41w6s9K3zl2VizAz,4.12e-06,9,0.942,-12.423,1,0.076,136.831,4,0.439
1530,Wild Child,Fools,7KV3KRUbxZHvnT4DWDKCRM,Saved,0.0229,0.521,204139,0.892,7KV3KRUbxZHvnT4DWDKCRM,0.000137,4,0.125,-6.623,1,0.0564,153.283,4,0.776
1531,Lucius,Until We Get There,3U0tWWOlqbGCZnqC3FLS9x,Saved,0.047,0.522,208145,0.74,3U0tWWOlqbGCZnqC3FLS9x,0.164,7,0.121,-8.738,1,0.0483,123.013,4,0.142
1532,Magic Man,Paris,6kpK6pS88tHTEOUdo5W09a,Saved,0.0269,0.479,232933,0.868,6kpK6pS88tHTEOUdo5W09a,0.0,2,0.0695,-5.367,1,0.0521,178.793,4,0.516
1533,Priory,Lady of Late,044IdzTI4JvqOD516vVtui,Saved,0.246,0.377,204373,0.591,044IdzTI4JvqOD516vVtui,1.18e-05,6,0.0646,-5.715,1,0.0384,152.33,4,0.581
1534,Animal Years,Meet Me,3Mj8BCDy1GNO1VJnrjnyyk,Saved,0.000455,0.45,244507,0.832,3Mj8BCDy1GNO1VJnrjnyyk,0.00665,2,0.123,-5.55,1,0.0401,141.907,4,0.21
1535,Bad Rabbits,Fall In Love,5BdtyMQzRaIAp0rSDhWEVX,Saved,0.00331,0.346,188171,0.829,5BdtyMQzRaIAp0rSDhWEVX,0.0,5,0.116,-5.388,1,0.133,170.01,4,0.644
1536,Bad Rabbits,Can't Fool Me,0U8htzqfjLS0A1yqVoG99I,Saved,0.00306,0.7,190424,0.608,0U8htzqfjLS0A1yqVoG99I,0.0,5,0.0943,-6.64,1,0.0338,111.024,4,0.764
1537,Bad Rabbits,Take It Off,1MuEsQJAzCebGBGbUyz449,Saved,0.0822,0.554,181185,0.882,1MuEsQJAzCebGBGbUyz449,0.0,10,0.592,-5.305,0,0.0929,103.964,4,0.614
1538,The New Basement Tapes,Kansas City,2JTBNz8VZx7i38pcPROWuz,Saved,0.115,0.54,244427,0.62,2JTBNz8VZx7i38pcPROWuz,0.0123,0,0.12,-8.147,1,0.0415,163.762,4,0.354
1539,Andrew McMahon in the Wilderness,Cecilia And The Satellite,1MSM3Fo2fvnwVqMcz8Jhjq,Saved,0.0131,0.381,223880,0.844,1MSM3Fo2fvnwVqMcz8Jhjq,0.0,5,0.318,-7.123,1,0.144,194.0,4,0.239
1540,The Weeknd,Can't Feel My Face,6FXNfYIY6iEeCKuIeSYWgg,Saved,0.142,0.705,215613,0.758,6FXNfYIY6iEeCKuIeSYWgg,0.0,9,0.109,-5.482,0,0.0506,107.965,4,0.569
1541,Future Islands,Haunted By You,5wXfgVNTn65U7EVYL5rE7Y,Saved,0.205,0.718,225987,0.538,5wXfgVNTn65U7EVYL5rE7Y,0.123,8,0.0693,-9.204,1,0.0331,119.925,4,0.671
1542,Future Islands,The Chase,0omNbptgQhHn9qsP5QF307,Saved,0.0638,0.7,224480,0.84,0omNbptgQhHn9qsP5QF307,0.112,7,0.141,-6.227,0,0.0292,132.475,4,0.758
1543,Gardiner Sisters,Home/Dirty Paws,24rFwAcC6eqPvyMuPynVGH,Saved,0.85,0.663,173509,0.208,24rFwAcC6eqPvyMuPynVGH,0.0,2,0.114,-10.89,1,0.0313,115.028,4,0.232
1544,Houndmouth,Krampus,3SpkH1bfjt04RBH4mUV3yU,Saved,0.52,0.407,120147,0.835,3SpkH1bfjt04RBH4mUV3yU,0.000684,7,0.111,-7.258,1,0.0905,121.945,4,0.106
1545,Houndmouth,Casino (Bad Things),5HREstndxlXkxu9283Z3by,Saved,0.0748,0.502,160013,0.616,5HREstndxlXkxu9283Z3by,0.0,8,0.0858,-4.944,1,0.0294,77.569,4,0.666
1546,Little Green Cars,The Consequences Of Not Sleeping,6z7C4WbOGhKCP4jO5LvbJa,Saved,0.744,0.496,190133,0.457,6z7C4WbOGhKCP4jO5LvbJa,0.00365,10,0.0984,-9.965,1,0.025,97.442,4,0.22
1547,Little Green Cars,Big Red Dragon,3bhmLfkYmogACCiwS94q2F,Saved,0.00806,0.526,245200,0.807,3bhmLfkYmogACCiwS94q2F,0.000259,5,0.607,-5.004,1,0.0352,144.07,4,0.494
1548,Kopecky,My Way,7dWEdX6H6qSUPkKFmF5tD3,Saved,0.0561,0.408,235333,0.729,7dWEdX6H6qSUPkKFmF5tD3,0.00188,0,0.0951,-7.95,1,0.0682,120.006,4,0.429
1549,GIVERS,Meantime,1ybTAodNJCo3FIx4gm6dYR,Saved,0.151,0.314,302267,0.918,1ybTAodNJCo3FIx4gm6dYR,0.0,0,0.188,-4.156,1,0.212,115.817,4,0.461
1550,Yeasayer,I Remember,1FnsBhSDJLZT7l6vMvk0YU,Saved,0.0259,0.304,263267,0.771,1FnsBhSDJLZT7l6vMvk0YU,3.41e-05,5,0.375,-6.1,1,0.0497,80.32,4,0.265
1551,OK Go,I Won't Let You Down,2xHlwGuBr9RXu8nlawDUka,Saved,0.0257,0.755,222440,0.915,2xHlwGuBr9RXu8nlawDUka,0.0,2,0.0351,-3.505,1,0.105,113.986,4,0.7
1552,Little Green Cars,The John Wayne,0tGnefy5JVrJgL2e7AvjrT,Saved,0.028,0.301,294813,0.592,0tGnefy5JVrJgL2e7AvjrT,1.25e-06,6,0.0841,-5.316,1,0.0331,143.406,4,0.178
1553,J. Cole,Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,Saved,0.0752,0.504,239320,0.705,6Ius4TC0L3cN74HT7ENE6e,0.0,6,0.128,-8.205,0,0.364,175.483,4,0.584
1554,Typhoon,Artificial Light,2Y93hToFlR6CBItrUqsGqG,Saved,0.201,0.316,335367,0.534,2Y93hToFlR6CBItrUqsGqG,0.199,2,0.356,-8.105,1,0.0448,90.695,4,0.368
1555,Aloe Blacc,The Man,2stPxcgjdSImK7Gizl8ZUN,Saved,0.0331,0.308,254880,0.769,2stPxcgjdSImK7Gizl8ZUN,0.0,11,0.214,-7.256,0,0.065,81.853,4,0.488
1556,OK Go,Needing/Getting,7pVWGOYtFohvhrx3YDjjmS,Saved,0.00152,0.492,313760,0.908,7pVWGOYtFohvhrx3YDjjmS,0.0413,2,0.287,-4.282,1,0.0651,94.955,3,0.239
1557,OK Go,This Too Shall Pass,1SMtj9r8K7Lzh71S5MsIhD,Saved,5.31e-05,0.429,188120,0.667,1SMtj9r8K7Lzh71S5MsIhD,0.00637,5,0.128,-3.435,1,0.0447,160.022,4,0.395
1558,Portugal. The Man,Waves,62d2bS1weWhdHZH1lSpJp8,Saved,0.0228,0.444,291000,0.556,62d2bS1weWhdHZH1lSpJp8,0.676,4,0.169,-7.048,0,0.0275,139.939,4,0.0733
1559,Portugal. The Man,Sea of Air,2zhXf2DDA8AbPPmbIVPL43,Saved,0.805,0.606,262120,0.33,2zhXf2DDA8AbPPmbIVPL43,1.86e-05,0,0.128,-13.401,0,0.0262,80.072,4,0.264
1560,Portugal. The Man,Plastic Soldiers,2VjySzgGQeZcMGWuPMAnBF,Saved,0.0614,0.681,304000,0.541,2VjySzgGQeZcMGWuPMAnBF,0.0134,8,0.0901,-9.279,0,0.0357,129.985,4,0.606
1561,"Portugal. The Man, John Baldwin Gourley",Hip Hop Kids,3LBBeej1zGctWlJNpNa4I6,Saved,0.0108,0.433,207787,0.782,3LBBeej1zGctWlJNpNa4I6,0.0,9,0.38,-6.359,1,0.0363,94.995,4,0.498
1562,Portugal. The Man,Modern Jesus,7iOyMOxdOULvXqUqC26spJ,Saved,0.133,0.627,194053,0.633,7iOyMOxdOULvXqUqC26spJ,7.07e-05,10,0.216,-7.41,0,0.0305,85.999,4,0.763
1563,Childish Gambino,Sober,6olUplztLFFfU7fMYmFXOP,Saved,0.0972,0.699,252013,0.601,6olUplztLFFfU7fMYmFXOP,1.17e-05,0,0.562,-6.48,1,0.0304,98.04,4,0.434
1564,"Naughty Boy, R?MANS",Home,6djOXoNbZfq2ES90mva6Ew,Saved,0.00633,0.621,205065,0.715,6djOXoNbZfq2ES90mva6Ew,5.38e-05,0,0.0722,-6.994,1,0.0578,99.995,4,0.279
1565,Gin Wigmore,Hey Ho,6tgW8txxOHSdmBss4XfkzF,Saved,0.0135,0.659,243533,0.833,6tgW8txxOHSdmBss4XfkzF,0.371,5,0.154,-3.514,0,0.025,112.134,4,0.763
1566,Typhoon,Prelude,7ekyACXQIwM7DEZpyx4X08,Saved,0.746,0.329,17668,0.363,7ekyACXQIwM7DEZpyx4X08,0.887,2,0.158,-9.397,1,0.0469,78.44,4,0.0
1567,Typhoon,Morton's Fork,46w07uMLZ58h6AhQoPk6Eh,Saved,0.835,0.414,202452,0.33,46w07uMLZ58h6AhQoPk6Eh,0.000358,7,0.107,-11.175,1,0.0456,111.234,4,0.141
1568,Typhoon,Possible Deaths,7xcNyuhyx9Wdtdltu96t7J,Saved,0.337,0.602,129914,0.597,7xcNyuhyx9Wdtdltu96t7J,0.139,7,0.0854,-8.638,1,0.0276,129.964,4,0.492
1569,Typhoon,The Lake,6gjmBovGkJBMA6XKqkSDci,Saved,0.251,0.572,201450,0.582,6gjmBovGkJBMA6XKqkSDci,0.00801,7,0.112,-7.369,1,0.0392,144.047,3,0.298
1570,Typhoon,Dreams Of Cannibalism,2iLpAz1XOSmywKGf0Nsz2E,Saved,0.17,0.259,204295,0.669,2iLpAz1XOSmywKGf0Nsz2E,0.000994,7,0.064,-5.991,1,0.0407,185.04,4,0.3
1571,Typhoon,100 Years,4Pn7qBtEZGj2OOaWvoeUYK,Saved,0.0233,0.54,185190,0.664,4Pn7qBtEZGj2OOaWvoeUYK,0.0145,2,0.372,-7.904,1,0.0441,94.784,3,0.384
1572,Typhoon,Prosthetic Love,3Uy5Sji10E3hTbSsSVEgVw,Saved,0.507,0.404,243224,0.417,3Uy5Sji10E3hTbSsSVEgVw,0.3,7,0.147,-10.163,1,0.0396,136.215,3,0.04
1573,Typhoon,Caesar,3fc8wxj5TGZFzifjoTXmeg,Saved,0.779,0.45,53871,0.317,3fc8wxj5TGZFzifjoTXmeg,0.448,2,0.658,-14.534,1,0.0353,93.198,3,0.43
1574,Typhoon,Post Script,0Ok5m4YyBskPeBjT0Py6m5,Saved,0.886,0.303,367174,0.277,0Ok5m4YyBskPeBjT0Py6m5,0.405,0,0.0752,-12.418,1,0.0313,144.057,4,0.0384
1575,Typhoon,Common Sentiments,3FCJcdpa8nwEzbPNX1Gafi,Saved,0.453,0.329,276861,0.65,3FCJcdpa8nwEzbPNX1Gafi,0.000277,2,0.0895,-6.952,1,0.0409,96.904,3,0.398
1576,Typhoon,Young Fathers,1B3xfK5jOHtS3jhvntYaKW,Saved,0.292,0.486,267392,0.582,1B3xfK5jOHtS3jhvntYaKW,0.000649,7,0.107,-6.838,1,0.139,88.061,4,0.352
1577,PHOX,Evil,4GW74q7D3VlCl9X959pqjp,Saved,0.699,0.59,273018,0.289,4GW74q7D3VlCl9X959pqjp,2.94e-05,1,0.0855,-11.768,1,0.0331,94.641,4,0.546
1578,Meg Mac,Roll Up Your Sleeves,3yiFxwFOYBcw6LTjlvpUuR,Saved,0.426,0.597,185059,0.526,3yiFxwFOYBcw6LTjlvpUuR,0.0393,7,0.116,-6.825,1,0.0286,79.015,4,0.396
1579,The Franklin Electric,Uninvited (Storm),3OfhyN7eXcTJKraitO5oZ5,Saved,0.409,0.512,300477,0.532,3OfhyN7eXcTJKraitO5oZ5,0.00244,3,0.129,-10.795,1,0.0495,150.832,4,0.203
1580,The Franklin Electric,Old Piano,4tdYqA38zWAC5epXnr6RxS,Saved,0.376,0.54,240746,0.527,4tdYqA38zWAC5epXnr6RxS,2.58e-05,5,0.0904,-7.246,1,0.0248,105.983,4,0.541
1581,PHOX,1936,1Cp8YsBzTdIHoFC8FXPVH5,Saved,0.713,0.649,208629,0.654,1Cp8YsBzTdIHoFC8FXPVH5,0.000163,9,0.0985,-8.76,1,0.044,122.874,4,0.71
1582,Childish Gambino,Pop Thieves (Make It Feel Good),7jWgkIrTDiB3vF8dm5AUyQ,Saved,0.0746,0.544,309480,0.869,7jWgkIrTDiB3vF8dm5AUyQ,1.27e-05,5,0.102,-8.363,0,0.0836,104.622,4,0.0647
1583,"The Knux, Kid Cudi",Run,3OVqNSAxYNHgmhFLzOZpK2,Saved,0.0673,0.569,228160,0.969,3OVqNSAxYNHgmhFLzOZpK2,0.0,2,0.339,-4.109,1,0.051,145.046,4,0.584
1584,?sgeir,Was There Nothing?,6Oj1ZEiePGA8JR4PqaV7CX,Saved,0.899,0.51,228950,0.208,6Oj1ZEiePGA8JR4PqaV7CX,0.00315,11,0.115,-15.04,1,0.0282,137.447,4,0.195
1585,Kishi Bashi,Philosophize In It! Chemicalize With It!,7gNxo9WO00wWYZkjsVES2O,Saved,0.245,0.316,200533,0.828,7gNxo9WO00wWYZkjsVES2O,0.000356,0,0.158,-5.313,1,0.0376,136.899,4,0.356
1586,Yellow Ostrich,WHALE,2pSrLIUJ30ZX84igVPT8n2,Saved,0.014,0.717,224458,0.487,2pSrLIUJ30ZX84igVPT8n2,0.062,11,0.0792,-6.115,0,0.074,83.023,4,0.489
1587,Coconut Records,West Coast,1AtnxUR7yOlRsfjzF2kpuv,Saved,0.399,0.531,212114,0.582,1AtnxUR7yOlRsfjzF2kpuv,6.01e-05,7,0.0541,-6.363,0,0.0259,80.046,1,0.357
1588,?sgeir,Going Home,1vlt1z8Ez6SueIfCE2pm9A,Saved,0.711,0.423,290890,0.278,1vlt1z8Ez6SueIfCE2pm9A,0.603,8,0.111,-13.018,0,0.0358,180.074,1,0.289
1589,The Franklin Electric,Strongest Man,1W2bepHnbeFTAucKCEqFuC,Saved,0.774,0.379,229594,0.48,1W2bepHnbeFTAucKCEqFuC,1.64e-05,0,0.119,-10.37,1,0.0303,81.568,4,0.449
1590,The Franklin Electric,This Is How I Let You Down,02zTg9eTlJp4RfUDthHJEL,Saved,0.783,0.58,226903,0.223,02zTg9eTlJp4RfUDthHJEL,0.00104,0,0.117,-11.978,1,0.0289,120.169,4,0.158
1591,PHOX,Slow Motion,0gqysuo5JAFi4J1chidYzK,Saved,0.493,0.548,294498,0.503,0gqysuo5JAFi4J1chidYzK,0.000743,7,0.0733,-9.329,1,0.0306,133.76,4,0.482
1592,Unknown Mortal Orchestra,So Good at Being in Trouble,0LPODKihyn7XCxFevkE3KY,Saved,0.0363,0.829,230147,0.435,0LPODKihyn7XCxFevkE3KY,0.878,0,0.119,-10.136,1,0.0515,103.816,4,0.594
1593,Muse,Time Is Running Out,2takcwOaAZWiXQijPHIx7B,Saved,0.00242,0.585,237040,0.842,2takcwOaAZWiXQijPHIx7B,0.00686,9,0.0866,-5.883,0,0.0556,118.211,4,0.428
1594,Muse,Hysteria,7xyYsOvq5Ec3P4fr6mM9fD,Saved,0.000456,0.412,227440,0.92,7xyYsOvq5Ec3P4fr6mM9fD,0.0026,9,0.11,-4.852,0,0.0575,93.162,4,0.455
1595,Yellow Ostrich,Marathon Runner,3qu1cfYFWplKYMfIuu4JsF,Saved,0.000579,0.222,232256,0.659,3qu1cfYFWplKYMfIuu4JsF,2.16e-05,0,0.187,-5.266,1,0.0397,171.665,3,0.481
1596,Typhoon,Hunger And Thirst,6Kg3KL6Tn4CM2DgAgIXEKu,Saved,0.397,0.334,322048,0.523,6Kg3KL6Tn4CM2DgAgIXEKu,0.15,7,0.251,-8.026,1,0.0385,140.976,4,0.134
1597,Motopony,Buffalo Medicine,265IthHKPXJfSeTsZKuvIm,Saved,0.0262,0.592,277227,0.535,265IthHKPXJfSeTsZKuvIm,0.665,2,0.099,-9.31,1,0.0281,75.485,4,0.315
1598,Bipolar Sunshine,Love More Worry Less,7orfNHqrzPmApPANMSiZ5O,Saved,0.6,0.404,220373,0.565,7orfNHqrzPmApPANMSiZ5O,0.0,9,0.122,-9.02,1,0.0345,141.812,4,0.297
1599,Body Language,Really Love,2FlYcWdeQZaCXqFJP1PWBu,Saved,0.000937,0.63,267007,0.861,2FlYcWdeQZaCXqFJP1PWBu,0.893,1,0.0447,-4.341,0,0.0572,161.994,4,0.793
1600,Kendrick Lamar,King Kunta,0N3W5peJUQtI4eyR6GJT5O,Saved,0.00589,0.884,234693,0.657,0N3W5peJUQtI4eyR6GJT5O,0.0,6,0.154,-4.569,0,0.0977,107.059,4,0.489
1601,"Run The Jewels, Zack De La Rocha",Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha],76QLGx0NleOYqkDtL7HKIA,Saved,0.0127,0.72,234160,0.663,76QLGx0NleOYqkDtL7HKIA,0.0,1,0.141,-6.534,1,0.282,79.944,4,0.487
1602,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),2Mb3zpobD0CvJGWv6NpsPy,Saved,0.141,0.761,286693,0.683,2Mb3zpobD0CvJGWv6NpsPy,0.0,2,0.342,-10.889,1,0.164,101.787,4,0.671
1603,Muse,Dead Inside,2daZovie6pc2ZK7StayD1K,Saved,0.000259,0.65,262947,0.758,2daZovie6pc2ZK7StayD1K,0.000492,8,0.276,-5.021,1,0.0507,100.005,4,0.603
1604,Muse,Psycho,383QXk8nb2YrARMUwDdjQS,Saved,0.00114,0.555,316718,0.883,383QXk8nb2YrARMUwDdjQS,0.041,2,0.868,-3.426,1,0.0341,125.02,4,0.507
1605,Muse,Mercy,2qkmPUG7ARsRwhVICQVwQS,Saved,0.00952,0.482,231973,0.926,2qkmPUG7ARsRwhVICQVwQS,0.0,7,0.311,-4.789,1,0.0549,130.007,4,0.371
1606,Atmosphere,Sunshine,5OmcnFH77xm4IETrbEvhlq,Saved,0.147,0.852,216547,0.572,5OmcnFH77xm4IETrbEvhlq,2.62e-06,1,0.186,-5.086,1,0.149,90.939,4,0.569
1607,Of Monsters and Men,Hunger,0UwCEsmxiCaXhcPvoCLwSa,Saved,0.00158,0.568,289840,0.697,0UwCEsmxiCaXhcPvoCLwSa,0.0665,9,0.0847,-6.897,1,0.0483,125.357,4,0.318
1608,"Kid Cudi, Chip Tha Ripper",T.G.I.F. - Album Version (Edited),2fMlw5PMpPGOsskk1OxTN0,Saved,0.323,0.869,151533,0.584,2fMlw5PMpPGOsskk1OxTN0,0.0,10,0.078,-5.295,1,0.128,164.942,4,0.571
1609,Nosaj Thing,Aquarium,4ZOv9mx6Lz7RRaBFi5UNaE,Saved,0.15,0.635,184000,0.655,4ZOv9mx6Lz7RRaBFi5UNaE,0.553,0,0.129,-9.521,1,0.0484,91.026,4,0.271
1610,NEEDTOBREATHE,Don't Wait for Daylight,4YFJTbQclXzswEIWy95fyS,Saved,0.00292,0.435,225840,0.81,4YFJTbQclXzswEIWy95fyS,5.27e-06,2,0.139,-3.954,1,0.0401,154.043,4,0.406
1611,NEEDTOBREATHE,Quit,6L0DOHfPcM6mUd4oj4Fe4c,Saved,0.000229,0.453,205507,0.968,6L0DOHfPcM6mUd4oj4Fe4c,4.63e-05,8,0.091,-3.625,0,0.102,157.996,4,0.329
1612,NEEDTOBREATHE,Shine On,1F6zTAlf4oTW5MojZuYj38,Saved,0.00224,0.491,251373,0.816,1F6zTAlf4oTW5MojZuYj38,0.00473,11,0.165,-5.035,1,0.037,134.966,4,0.23
1613,NEEDTOBREATHE,Don't Leave Just Yet,1udBxtZiU03LC2hj8Uxdx3,Saved,0.00191,0.372,233427,0.879,1udBxtZiU03LC2hj8Uxdx3,0.0,0,0.699,-4.328,1,0.0433,170.993,4,0.314
1614,NEEDTOBREATHE,Haley,2mrDkxyAGSTSJltFV9xGpS,Saved,0.243,0.449,200773,0.612,2mrDkxyAGSTSJltFV9xGpS,0.0,2,0.213,-6.399,1,0.0295,149.982,4,0.248
1615,NEEDTOBREATHE,You Are Here,2aTDgYdqOxoPvdo5No5K3H,Saved,0.012,0.387,198187,0.924,2aTDgYdqOxoPvdo5No5K3H,0.0,11,0.275,-4.247,0,0.0626,151.978,4,0.436
1616,NEEDTOBREATHE,Knew It All,7HUXxv5aRll28Z0SkfuErR,Saved,0.000228,0.407,188093,0.935,7HUXxv5aRll28Z0SkfuErR,1.92e-05,4,0.117,-3.805,0,0.0585,152.011,4,0.336
1617,NEEDTOBREATHE,More Than,5GwC9wT4VRgdvJEsYPqrDH,Saved,0.00531,0.53,214827,0.83,5GwC9wT4VRgdvJEsYPqrDH,0.000224,11,0.112,-4.434,1,0.0442,130.99,4,0.214
1618,NEEDTOBREATHE,Over Now,62aO7OXUnIrklPNVeIjZfG,Saved,0.0175,0.476,213933,0.859,62aO7OXUnIrklPNVeIjZfG,0.0,0,0.158,-4.161,1,0.0364,142.026,4,0.47
1619,NEEDTOBREATHE,Lost,0qUoCwcdGkAeeIBqJA6D0D,Saved,0.000606,0.463,242813,0.737,0qUoCwcdGkAeeIBqJA6D0D,6.09e-06,0,0.107,-4.816,1,0.0313,142.027,4,0.222
1620,NEEDTOBREATHE,I Won't Look Back,3qMvR6kgNUugSORkDZM24I,Saved,0.609,0.478,187960,0.362,3qMvR6kgNUugSORkDZM24I,4.47e-06,2,0.115,-7.513,1,0.0246,85.092,4,0.0691
1621,Of Monsters and Men,I Of The Storm,39mxf5g7sEEKwiNWTaXVNq,Saved,0.154,0.374,276867,0.467,39mxf5g7sEEKwiNWTaXVNq,0.0461,2,0.194,-9.728,1,0.0316,176.753,4,0.123
1622,Heartless Bastards,Gates of Dawn,2kyp7owZxKc0ybX8qdPar7,Saved,0.0312,0.318,200293,0.767,2kyp7owZxKc0ybX8qdPar7,0.00889,4,0.153,-5.097,1,0.0338,186.211,4,0.738
1623,The Revivalists,Masquerade,2ttzlyqTRk5ltIit89PKRg,Saved,0.0134,0.542,298800,0.885,2ttzlyqTRk5ltIit89PKRg,0.00282,11,0.0844,-5.693,0,0.0373,99.986,4,0.564
1624,The Revivalists,Strawman,0a5VAtXJOyJ2Kkjt5YXQJJ,Saved,0.464,0.575,268867,0.614,0a5VAtXJOyJ2Kkjt5YXQJJ,0.0,0,0.105,-6.233,1,0.0355,87.769,4,0.334
1625,The Revivalists,Soulfight,5GuJpTGyGB7IQ5sVvPj7wJ,Saved,0.636,0.591,392800,0.454,5GuJpTGyGB7IQ5sVvPj7wJ,0.0,7,0.0793,-8.851,1,0.0317,123.379,4,0.198
1626,Chet Faker,Gold,1oPenAfTz9oa1RWNBGy0tO,Saved,0.381,0.616,285291,0.505,1oPenAfTz9oa1RWNBGy0tO,0.00115,1,0.161,-9.307,1,0.058,139.956,4,0.228
1627,"TOKiMONSTA, Gavin Turek",Darkest (Dim),2uRZUJxvvsndpNpF0vSwDl,Saved,0.0592,0.519,309145,0.551,2uRZUJxvvsndpNpF0vSwDl,0.437,10,0.368,-8.436,0,0.0333,86.83,4,0.141
1628,Heartless Bastards,Down In The Canyon,623NCKK7EldzLDii51eMoN,Saved,0.132,0.513,455613,0.603,623NCKK7EldzLDii51eMoN,0.355,9,0.112,-6.936,1,0.0315,127.983,3,0.371
1629,Heartless Bastards,Got To Have Rock And Roll,77Lu2Cx1C8TtBEy6OSqgJI,Saved,0.000482,0.545,235187,0.813,77Lu2Cx1C8TtBEy6OSqgJI,0.00124,2,0.0962,-4.911,1,0.0416,150.052,4,0.827
1630,Heartless Bastards,Skin And Bone,2aU0IMTya0FnZSUqFJp11I,Saved,0.0827,0.611,239987,0.716,2aU0IMTya0FnZSUqFJp11I,0.00032,2,0.214,-5.531,1,0.0352,148.276,4,0.81
1631,Heartless Bastards,Parted Ways,3YyFMgOW6LZyksiksYC2rG,Saved,0.00684,0.508,297720,0.854,3YyFMgOW6LZyksiksYC2rG,0.00101,9,0.295,-4.582,1,0.0319,126.532,4,0.627
1632,Heartless Bastards,Only For You,17ZnveSDBpG9QtL7zLJNPy,Saved,0.0442,0.677,308067,0.649,17ZnveSDBpG9QtL7zLJNPy,0.0695,10,0.104,-5.906,1,0.0311,82.016,4,0.787
1633,Thao & The Get Down Stay Down,"Beat (Health, Life, and Fire)",10ZXQ8MD1RuCHCXG6fHgv8,Saved,0.422,0.622,151387,0.758,10ZXQ8MD1RuCHCXG6fHgv8,8.68e-05,6,0.169,-6.324,0,0.0298,124.23,4,0.817
1634,Fellowship Creative,Always Been About You,2ahOK2jJE0PR2VoW6wgJaU,Saved,0.16,0.391,208499,0.88,2ahOK2jJE0PR2VoW6wgJaU,0.0,0,0.0959,-5.413,1,0.0463,188.049,4,0.509
